# Date, Tracer1, Tracer2
1988-01,0.717,3.364
1988-02,0.713,3.366
1988-03,0.709,3.368
1988-04,0.705,3.370
1988-05,0.701,3.372
1988-06,0.697,3.373
1988-07,0.693,3.375
1988-08,0.689,3.377
1988-09,0.685,3.379
1988-10,0.681,3.381
1988-11,0.678,3.382
1988-12,0.674,3.384
1989-01,0.670,3.386
1989-02,0.666,3.388
1989-03,0.663,3.390
1989-04,0.659,3.391
1989-05,0.655,3.393
1989-06,0.652,3.395
1989-07,0.648,3.397
1989-08,0.644,3.399
1989-09,0.641,3.400
1989-10,0.637,3.402
1989-11,0.634,3.404
1989-12,0.630,3.406
1990-01,0.627,3.407
1990-02,0.624,3.409
1990-03,0.620,3.411
1990-04,0.617,3.412
1990-05,0.613,3.414
1990-06,0.610,3.416
1990-07,0.607,3.418
1990-08,0.604,3.419
1990-09,0.600,3.421
1990-10,0.597,3.423
1990-11,0.594,3.424
1990-12,0.591,3.426
1991-01,0.588,3.428
1991-02,0.585,3.430
1991-03,0.582,3.431
1991-04,0.578,3.433
1991-05,0.575,3.434
1991-06,0.572,3.436
1991-07,0.569,3.437
1991-08,0.566,3.439
1991-09,0.563,3.441
1991-10,0.561,3.442
1991-11,0.558,3.444
1991-12,0.555,3.446
1992-01,0.552,3.448
1992-02,0.549,3.449
1992-03,0.546,3.451
1992-04,0.544,3.453
1992-05,0.541,3.454
1992-06,0.538,3.456
1992-07,0.535,3.457
1992-08,0.533,3.459
1992-09,0.530,3.461
1992-10,0.527,3.462
1992-11,0.525,3.464
1992-12,0.522,3.466
1993-01,0.519,3.467
1993-02,0.517,3.469
1993-03,0.514,3.471
1993-04,0.512,3.473
1993-05,0.509,3.474
1993-06,0.507,3.476
1993-07,0.504,3.478
1993-08,0.502,3.480
1993-09,0.499,3.481
1993-10,0.497,3.483
1993-11,0.495,3.485
1993-12,0.492,3.487
1994-01,0.490,3.488
1994-02,0.488,3.490
1994-03,0.485,3.491
1994-04,0.483,3.493
1994-05,0.481,3.495
1994-06,0.478,3.496
1994-07,0.476,3.498
1994-08,0.474,3.499
1994-09,0.472,3.501
1994-10,0.469,3.502
1994-11,0.467,3.504
1994-12,0.465,3.505
1995-01,0.463,3.506
1995-02,0.461,3.508
1995-03,0.459,3.510
1995-04,0.456,3.511
1995-05,0.454,3.513
1995-06,0.452,3.515
1995-07,0.450,3.516
1995-08,0.448,3.518
1995-09,0.446,3.520
1995-10,0.444,3.521
1995-11,0.442,3.523
1995-12,0.440,3.524
1996-01,0.438,3.526
1996-02,0.436,3.527
1996-03,0.434,3.529
1996-04,0.432,3.530
1996-05,0.430,3.532
1996-06,0.429,3.533
1996-07,0.427,3.535
1996-08,0.425,3.537
1996-09,0.423,3.538
1996-10,0.421,3.540
1996-11,0.419,3.542
1996-12,0.418,3.544
1997-01,0.416,3.545
1997-02,0.414,3.547
1997-03,0.412,3.548
1997-04,0.411,3.550
1997-05,0.409,3.552
1997-06,0.407,3.553
1997-07,0.406,3.555
1997-08,0.404,3.557
1997-09,0.402,3.558
1997-10,0.401,3.560
1997-11,0.399,3.562
1997-12,0.397,3.563
1998-01,0.396,3.565
1998-02,0.394,3.567
1998-03,0.393,3.568
1998-04,0.391,3.569
1998-05,0.389,3.571
1998-06,0.388,3.573
1998-07,0.386,3.574
1998-08,0.385,3.576
1998-09,0.383,3.577
1998-10,0.382,3.579
1998-11,0.380,3.581
1998-12,0.379,3.582
1999-01,0.377,3.584
1999-02,0.376,3.586
1999-03,0.374,3.587
1999-04,0.373,3.589
1999-05,0.371,3.590
1999-06,0.370,3.591
1999-07,0.369,3.593
1999-08,0.367,3.594
1999-09,0.366,3.596
1999-10,0.364,3.598
1999-11,0.363,3.599
1999-12,0.362,3.600
